ensembl_gene_id,sepwes003,sepwes006,sepwes007,sepwes008,sepwes009,sepwes010,sepwes011,sepwes012
ENSG00000000419,7.808207119659392,7.91918933184829,7.825818804322516,7.808022237244073,7.7317374979153835,7.939890756908586,8.109620581367405,7.627017522931172
ENSG00000000457,8.591773392850849,7.613595245533378,8.355083816482798,8.228522646953348,7.886425497839086,7.76409835290557,7.91833173705184,8.406978002131527
ENSG00000000460,5.382530426328131,5.3971300732451075,5.893023573407527,5.6290822117544925,5.4468535937222,5.847829543553612,5.8594112529214915,6.353297100363479
ENSG00000000938,13.224253020656729,14.31482232976335,12.73671652469105,14.557503460757712,10.910659918488534,12.945477218617434,11.054129809512398,12.447956106293615
ENSG00000000971,6.0843912724432565,4.561973998901737,5.953598592213783,3.2897958463167676,3.565692910301407,6.0093590164156385,7.5367548169484255,5.691253113549755
ENSG00000001036,8.544983759579239,7.373933413792041,8.297868989489384,7.656812953727159,7.2549406906941805,7.958715608209674,7.938417516443438,8.455643759068096
ENSG00000001084,7.825440488776835,7.457205818664123,7.263546360835098,5.824004123381361,8.472437855820457,7.870933910997544,8.022076182965014,7.187419488710269
ENSG00000001167,8.924679842004485,8.723413189958945,9.371204261817763,8.090763999781839,7.993958590131914,8.31592853521737,8.090472402335855,8.88193204781216
ENSG00000001460,4.496166941391324,4.911642222783677,4.2513769843307045,4.176810369745394,5.167960303430628,4.785130726244873,4.880419068888807,5.0789798515503275
ENSG00000001461,7.671780565051428,7.472592114908347,7.701614257466603,7.678193507091569,8.5399199165854,7.823215191933456,8.939733075385695,8.310516204244575
ENSG00000001497,6.891250895667902,6.863060096319546,7.3930506895917345,7.0517836403377165,7.936814213708308,7.075620400989165,7.52308883145566,8.053421144469134
ENSG00000001561,6.441368937080859,6.686975675160023,7.337663380958538,5.101837714784647,7.5106588830923915,8.784098205223607,7.309875744171635,5.175206295099051
ENSG00000001629,8.75493318168514,7.800685942220584,8.779381097680595,6.691368493916947,8.623068372467046,7.820117402039163,8.265004804179169,8.215643295898271
ENSG00000001631,7.337730002787949,7.622013820516188,7.29911641497866,6.599910210218005,8.250773263124325,7.522601162526203,8.038666134344524,7.662397691637865
ENSG00000002016,5.802097978424036,6.098368864046526,6.183360580104094,5.459124336868598,6.84756484359776,5.222108944572119,6.056336915019569,6.085394337090031
ENSG00000002330,5.828482461920265,6.568569870051936,6.266159281339789,7.834755718825248,5.687973010374133,6.655393110666018,6.583637623013006,5.5894785517458425
ENSG00000002549,13.811744478507604,10.007907425005651,13.318921381784175,7.839002737498438,9.676851893030493,7.854548783625362,7.810545041563325,11.334145847106264
ENSG00000002586,9.88456534455479,9.917658138190392,9.620574614414336,11.209561784039058,10.408589575562864,8.900894422290971,10.239805615484043,10.312053024163367
ENSG00000002726,4.006515951688006,5.296700365956979,4.888654208728417,2.968303380524957,5.308697057892398,7.5162127419060365,5.791794753584921,4.439540426570035
ENSG00000002822,6.959172099358296,6.612227624408816,6.221438417776489,6.780133228993215,8.354356341925753,6.89781187312464,7.5696253202480115,6.748889008726288
ENSG00000002834,12.298816656053978,12.809051588392753,12.155108273780295,13.72961697173226,11.424263965587418,12.334431632395278,11.30771222681638,12.296349517054647
ENSG00000002919,8.836422703609513,9.238130531493418,8.78069522944308,10.007355309697058,7.959024782024173,8.910029858753617,8.064913196317406,8.823329870386921
ENSG00000002933,6.74500277400352,6.925454271223528,8.104347395195003,6.31222768454096,6.56849062677396,8.211041662461525,8.340676068804084,9.619624421531187
ENSG00000003056,10.37141365264538,9.999917100333708,10.233176470290433,9.100434284080098,10.175144928507862,9.561071174167962,10.152065931887552,10.54899491860922
ENSG00000003147,4.8045153434165835,5.556287244368952,5.533713486700731,5.402256566787856,4.164916851292738,7.428811079712307,5.098585077261093,5.134719018687873
ENSG00000003249,3.575376253205405,2.8458923717610523,4.737688549978193,5.277623640424569,6.671430644859207,2.8458923717610523,4.4281567900645635,3.7020531451463814
ENSG00000003393,6.679233177506025,6.046821810170232,7.1546162434113985,5.834229371569154,6.662801242985703,7.246026354238628,7.011223296291429,6.4519057158430195
ENSG00000003400,11.050433434349431,8.836808037761266,10.887167098599177,8.871878376892328,8.3577812796965,9.438853666267454,9.19849991436996,10.287842974789626
ENSG00000003402,13.655137391703857,13.715935279648473,13.317758382191812,13.703799366139505,11.532726012721346,12.913975828388553,12.401432860692234,12.96129839167637
